[13:25:16] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:42)
[23:43:02] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:02] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:50)
[23:43:03] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:50)
